Treatment,DMSO,DMSO,DMSO,DMSO,DMSO,DMSO,DMSO,DMSO,DMSO,DMSO,DMSO,DMSO,DMSO,DMSO,DMSO,diABZI,diABZI,diABZI,diABZI,diABZI,diABZI,diABZI,diABZI,diABZI,diABZI,diABZI,diABZI,diABZI,diABZI,diABZI
Time,30min,30min,30min,30min,30min,60min,60min,60min,60min,60min,90min,90min,90min,90min,90min,30min,30min,30min,30min,30min,60min,60min,60min,60min,60min,90min,90min,90min,90min,90min
Fraction,03k,05k,12k,24k,79k,03k,05k,12k,24k,79k,03k,05k,12k,24k,79k,03k,05k,12k,24k,79k,03k,05k,12k,24k,79k,03k,05k,12k,24k,79k
Replicate,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Pg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O43432,4365977.0,4721105.5,6207413.0,9940814.0,8915694.0,5366144.0,5024312.5,5102034.0,10886005.0,9167702.0,7032345.5,8447250.0,8486377.0,12163194.0,9393933.0,6374507.0,6054594.0,8468134.0,6216655.5,11485440.0,4305696.5,7458968.0,6548481.5,9599057.0,10961989.0,4607440.5,4039289.0,6946029.0,7371086.0,10889478.0
O43447,63175264.0,31110754.0,35075828.0,66721856.0,77522288.0,80793416.0,43814220.0,34196444.0,52622840.0,79157808.0,108952416.0,53512328.0,42047428.0,58149572.0,61378528.0,67631104.0,46819744.0,28713082.0,40307136.0,85097064.0,62074232.0,55228776.0,36461820.0,45967464.0,94871072.0,83668656.0,30637888.0,39126188.0,45239640.0,97817024.0
O43464,37684528.0,19398876.0,3330666.5,,,37524492.0,28849076.0,1758342.5,,,42939092.0,35698872.0,1913536.25,,,45209824.0,38645176.0,1142654.25,,,37732804.0,47410540.0,357475.8438,590142.4375,,46234112.0,20163336.0,715759.375,,
O43488,26169646.0,12635876.0,6241571.5,9423902.0,5181333.0,27107904.0,18828378.0,6250680.5,8795060.0,6110502.0,38476140.0,25094132.0,6979841.0,8226288.0,4013390.75,26282618.0,24109414.0,4844930.0,6475203.0,7127015.0,25909382.0,27485644.0,6551484.0,6085998.0,7480979.0,30648246.0,13432560.0,6189690.5,6359057.0,7346289.5
O43491,135815936.0,52154456.0,45610716.0,45308360.0,15090497.0,152876336.0,65872872.0,43427416.0,58099064.0,9269878.0,175322912.0,80108120.0,53489220.0,45998904.0,11437306.0,188336448.0,78162592.0,42203548.0,29167638.0,14657823.0,149205168.0,90559632.0,46566640.0,32284030.0,15255803.0,150776208.0,50084272.0,57477056.0,32302744.0,14765993.0
O43493,16840790.0,11940564.0,19306590.0,49198936.0,64252480.0,17354114.0,13778197.0,14331573.0,40365484.0,50954544.0,17913460.0,20171122.0,22664410.0,48212512.0,58626476.0,28759590.0,36798528.0,18248696.0,24834878.0,24280850.0,15888698.0,40983616.0,40841544.0,39865008.0,27813294.0,16269310.0,15982859.0,30286214.0,25075232.0,22552702.0
O43504,24067700.0,44857532.0,87510496.0,67612224.0,14794147.0,22642086.0,56636960.0,73668360.0,53729328.0,14519090.0,24306280.0,69300760.0,73518328.0,45538632.0,12052145.0,24698476.0,61427400.0,61241952.0,37294088.0,17451700.0,23841200.0,80464880.0,69507664.0,40492164.0,13560101.0,26425262.0,38158100.0,72546856.0,29426506.0,14161112.0
O43505,3778195.0,3448627.75,5538976.0,4140659.0,2335713.75,3915783.25,4047515.75,4289987.5,4189899.25,2457379.25,5226110.0,5573796.5,4659205.0,3297251.0,1773254.625,5489220.5,5559638.0,3762728.75,2164054.0,1667068.5,4877573.0,6999693.0,4279445.5,2255976.0,,5084402.0,3244293.5,4920813.5,2973908.75,2690902.25
O43513,69529.78906,,582734.0625,1165590.375,1567128.375,,136377.3125,382737.4688,1064525.25,1212661.125,142652.75,,425940.875,698470.375,658411.125,,,254575.6406,561385.75,1688556.375,,,341128.5938,668363.4375,1376630.75,,,457325.5313,727621.625,1599346.75
O43516,11362264.0,4992239.5,5764957.0,12065309.0,13193380.0,12941094.0,7475038.0,5440421.0,10293156.0,13198364.0,14376237.0,8406428.0,7300596.5,11406932.0,13162024.0,13719074.0,7781867.0,3534126.25,8224236.5,12406146.0,9803324.0,8731793.0,5646036.0,8006047.0,12424930.0,10223146.0,5464243.5,7267446.0,10852078.0,16950968.0
O43521,1510721.875,2501677.75,4354474.5,1617220.375,267354.8438,1646669.0,3164110.5,4215877.5,2280853.5,303694.5,2056469.75,3842810.75,4090532.5,1636925.25,,1772765.75,4558412.0,3140169.75,970334.0,233547.25,1723960.25,5561246.0,3218865.75,1012378.25,,1811439.875,2308394.75,4537544.5,1006672.625,471466.9063
O43529,1839334.75,1587628.625,2562461.75,3011881.75,3292147.0,1990804.875,2571310.0,2648450.25,2983737.0,2925676.0,2017632.875,2978570.0,2800836.25,2643701.0,2072924.75,2737963.0,5067019.0,3194195.0,1310577.875,1301117.25,1855152.25,4441461.0,4249715.0,2168044.25,1437141.5,2086675.375,1907420.875,4571096.0,2115724.25,1508114.0
O43566,2890979.75,1113092.5,951927.75,1822899.875,346343.5625,3842653.75,1850284.0,983177.25,1566019.75,929052.75,4233939.0,2347800.5,1153854.125,1643087.0,510688.0,3042219.0,1784740.375,743716.6875,1035173.875,846351.625,2549137.25,1936865.125,977757.1875,1437264.125,1201161.5,3374863.5,1182345.0,1073807.0,1013928.875,704146.8125
O43583,8894686.0,3704140.0,4559107.5,7930333.0,8295998.0,11548940.0,5559724.0,4691339.5,6931528.0,8380031.0,15143480.0,6202882.0,5542561.5,7013872.0,6618968.0,10886257.0,6195106.0,3167296.75,5611880.5,8861281.0,7880930.0,7413041.5,5188407.0,6044802.0,8457325.0,11248329.0,3608516.0,5285311.0,7136181.0,9249965.0
O43586,2306057.0,822763.9375,771928.3125,1253525.5,1177457.75,2855489.75,1623265.0,1070112.125,1536654.0,1014106.25,3907161.75,1886465.0,1521144.5,1625646.5,1074658.0,3208384.25,1925536.875,980084.5,1075229.75,1302427.75,2367963.5,1941566.25,1503135.125,1088449.5,1311739.625,2824652.25,954790.3125,1572195.125,1428947.75,1555729.125
O43592,26771928.0,9031747.0,2123235.75,4997457.5,2862022.5,35375176.0,15086387.0,10184045.0,3725590.5,3325277.5,46845700.0,16148083.0,13635824.0,3198165.75,2170841.75,25641134.0,15186052.0,1760492.5,2451704.75,13713759.0,21588548.0,19528300.0,12330129.0,3195473.0,3433798.75,26419722.0,10332292.0,3257229.5,3367188.0,3826535.0
O43597,1749382.25,964331.625,2246974.5,2743236.5,2182770.0,2135534.0,1338809.875,1782598.5,2631039.5,,1848278.125,1873372.125,1941347.75,2021415.625,1730801.875,2513435.0,1208623.75,1557452.625,1348856.25,2540570.75,1902689.125,1679724.0,1796657.5,2165426.25,2324038.75,2069958.375,965699.875,2435052.75,2047117.875,2825495.25
O43615,70214408.0,39046568.0,7283714.5,3088538.0,,69922216.0,61415768.0,17086874.0,4452656.0,534122.75,79959440.0,67945992.0,5635161.5,725751.375,,90306608.0,67968744.0,3998591.0,,,71863032.0,79717864.0,1504795.125,368795.3438,976424.875,93051520.0,39648424.0,2106095.0,,595983.375
O43617,14022052.0,8284732.0,10106895.0,16859134.0,14700202.0,17047176.0,11188738.0,9346718.0,14271579.0,13646946.0,20190292.0,13343586.0,11549964.0,14600839.0,10902150.0,18205376.0,11857543.0,8898515.0,10292850.0,17997634.0,14466197.0,14862862.0,11783320.0,12345750.0,18159760.0,16874962.0,7979306.0,12812761.0,12586127.0,19160218.0
O43633,17388804.0,12022467.0,14986169.0,23927350.0,9633301.0,21436258.0,19982506.0,18356408.0,20439342.0,12501908.0,26527772.0,21873078.0,18468864.0,17148750.0,7600248.5,22527420.0,16100754.0,12052270.0,16898184.0,12112862.0,20836874.0,25068836.0,18376748.0,15929241.0,4982476.5,26159214.0,17452406.0,26371600.0,23101952.0,15884340.0
O43639,4411582.5,2897644.0,3019863.5,2902928.0,1789188.25,5434727.5,3652792.5,1693972.375,3407852.0,2291597.5,7206699.5,4382091.0,4265737.5,2672569.5,1869935.25,5391125.5,5009433.5,1533089.625,2055003.75,2391768.75,4043133.25,5343449.5,2876620.5,1984434.0,2088014.25,5647395.0,2630752.0,4280279.0,2502500.25,2316224.0
O43660,4484024.0,5479883.0,15746868.0,28756108.0,31587044.0,5006876.5,7207278.0,12572513.0,21695624.0,26675486.0,1744775.75,3426084.25,14314514.0,23232694.0,22750072.0,9802322.0,2472871.25,10703039.0,16028295.0,31883616.0,2988533.75,4573288.0,13656881.0,18363660.0,28767748.0,9583777.0,4070150.5,17010306.0,29134746.0,40365996.0
O43663,6609686.5,4520974.5,8945402.0,14053875.0,10302260.0,8451607.0,5712044.0,8083374.0,13888524.0,9030014.0,10253532.0,7588344.0,10111267.0,14132028.0,8599450.0,7099271.0,7035856.0,7216906.5,8724140.0,13092643.0,8369030.5,8558783.0,9973005.0,13008928.0,12481377.0,8618147.0,3688711.75,9139918.0,9387576.0,11410548.0
O43665,1984740.625,763780.9375,1245863.0,2729796.0,1356246.375,2331139.0,1151113.0,1069722.5,2025158.25,1920002.25,3426158.75,1460777.375,1230287.875,1989756.0,1354695.125,2295050.75,1328311.125,468386.5313,1704108.0,1536385.375,1697891.5,1552902.625,969896.875,1379418.625,1665759.875,2372046.0,799773.25,1048759.5,1995236.375,1911652.75
O43670,15788323.0,21693512.0,27544292.0,60787080.0,56477148.0,20209866.0,24857156.0,27748588.0,65114592.0,58841776.0,16066018.0,29011628.0,33474462.0,45525400.0,27325882.0,24186250.0,35780740.0,21636244.0,32966420.0,65118744.0,8021127.5,39143480.0,27873356.0,38646536.0,59314024.0,18484658.0,15084658.0,30780830.0,48714564.0,68615784.0
O43674,96436016.0,53824328.0,8908775.0,,,95256424.0,79710592.0,8083397.5,3607931.0,,109406720.0,102477344.0,9382736.0,,,121238288.0,98480152.0,6910391.0,,,95452576.0,110659344.0,2961845.0,,,112800752.0,50874428.0,3882965.25,,
O43676,56555888.0,30729472.0,6470806.5,,,52549964.0,50709064.0,6394550.5,3842824.5,,70221568.0,55861128.0,6068503.5,,,77278728.0,60244476.0,4648769.5,,,56945124.0,68631208.0,,,,71462080.0,32158690.0,3150400.75,,
O43678,101559176.0,56906568.0,7036890.0,3645291.5,,104719216.0,85184336.0,6726750.0,3213235.25,,123524400.0,93326488.0,6274952.5,2358103.25,1213693.875,123910224.0,109359640.0,5338420.0,1359542.25,,116821336.0,132568880.0,2645061.0,1868428.625,,123364000.0,58146836.0,4661154.0,1394565.375,
O43681,19128594.0,11211135.0,21036068.0,19572094.0,10232587.0,21097368.0,18198506.0,18520044.0,18961630.0,11348268.0,27276518.0,23676868.0,21100886.0,16716477.0,7852632.5,20528776.0,20068362.0,14895160.0,11452852.0,13182806.0,18183436.0,23644938.0,19569458.0,14759750.0,11903068.0,22719752.0,9870810.0,21025804.0,12391265.0,14011116.0
O43683,1334116.875,794419.6875,897149.25,894910144.0,847035.625,1712103.25,1328715.125,1030259.625,1787138.75,1100166.5,3117234.5,167904928.0,1283908.5,1511243.5,719761088.0,1726348.625,1472002.125,793328.625,1001292.813,1429490.25,1906461.5,211177296.0,1252846.875,1527553.75,1209656.75,149944064.0,868294.1875,1227513.625,737503744.0,1358587.5
O43684,18301672.0,19637318.0,39635408.0,77922840.0,55942120.0,19161406.0,23002362.0,27648924.0,78077968.0,68063024.0,28553528.0,33001640.0,41924104.0,63550392.0,39684184.0,21956220.0,35963444.0,31062924.0,37750736.0,76201392.0,15576950.0,40747340.0,41147248.0,50299360.0,65519168.0,21791588.0,17471008.0,39441808.0,63914408.0,75412080.0
O43687;Q9P0M2,5294373.5,1938638.125,2207999.0,2665896.5,807317.4375,5919120.5,3460613.75,3111979.75,3823008.5,697947.0,7645874.0,5058636.5,3190476.5,3279883.5,713088.5,7842387.0,3811558.25,2410847.0,2143008.75,2453759.0,5605114.0,5508661.5,2772878.25,2513973.0,3422011.5,7362518.5,2502645.75,3903963.75,2560835.75,940252.1875
O43707,327136800.0,84472080.0,42531008.0,32237738.0,22287676.0,373028672.0,121797544.0,44204508.0,40763920.0,29191714.0,399391872.0,139081856.0,52411092.0,31204048.0,23461010.0,452884928.0,149732736.0,40011220.0,26007554.0,26699136.0,349435712.0,145261904.0,49015348.0,22373112.0,24760042.0,359900032.0,89184904.0,55130372.0,28670332.0,27497028.0
O43708,10362974.0,5656674.0,,,,11410030.0,7633769.5,1428589.5,,323914.5313,12905307.0,7539211.5,,,,13269490.0,10003287.0,688103.375,,,10797532.0,12117190.0,,,758073.5,13001582.0,5336773.0,,,
O43709,4697355.0,2835892.75,13694571.0,11464286.0,31191844.0,5462199.0,3980107.0,3285951.75,7886400.0,25790660.0,9751990.0,3362180.5,3854090.0,18710292.0,25791664.0,6593862.0,5881925.0,8591177.0,5291823.5,26582896.0,8497736.0,2680999.25,8010232.5,18676924.0,12110177.0,,3146785.5,6151138.0,10349144.0,13139070.0
O43715,19231632.0,11264509.0,2381868.5,,,20619412.0,17190774.0,1854857.25,,,20797460.0,19331878.0,1837470.75,,,24562504.0,20323406.0,1136124.0,,,20105664.0,25848538.0,,,,22156532.0,10815564.0,587868.75,,
O43716,21111380.0,11005172.0,2583731.0,,,21355912.0,15944605.0,2179564.0,,,25383334.0,20507746.0,2624500.5,,,25780280.0,19706518.0,1678279.25,,,20535838.0,25916448.0,680027.5625,,,25653114.0,11099543.0,,,
O43719,2319907.25,1807612.375,1364515.875,3572700.5,10635428.0,3190999.25,1484349.75,2641431.75,4019491.5,8401449.0,3742546.75,2738820.25,2587916.5,4109850.0,6323329.5,3374640.0,3231973.5,1327894.75,2743903.5,9430391.0,2170628.0,2248329.5,2607641.0,2495722.0,8883708.0,3273599.5,1058048.125,1904788.375,3451300.5,11309100.0
O43741,883829.125,507150.75,154640.0469,534339.0625,,1020298.438,764974.0,462421.5313,781463.1875,,1315050.875,878342.25,826588.125,222150.375,,1259595.0,975051.0625,390419.25,218455.1406,,809276.0,965654.375,715754.1875,197506.875,,1262929.875,423407.625,680563.6875,758996.5,
O43747,21462148.0,11516709.0,29593278.0,32899260.0,20005612.0,24530736.0,19427118.0,18496662.0,22422540.0,15527999.0,32372296.0,25997100.0,21253868.0,18912992.0,9542174.0,23364122.0,23338764.0,16051079.0,19052330.0,19475122.0,27415990.0,54369564.0,15023560.0,20821814.0,23433014.0,36715392.0,12339032.0,25466802.0,21512748.0,23020024.0
O43752,3130533.5,8884044.0,24423558.0,15640779.0,6730624.0,5166373.0,9078026.0,17255894.0,16466707.0,6266651.5,6767226.0,17965282.0,22842996.0,16638353.0,5982426.5,7362510.0,12422124.0,17143786.0,10879020.0,8541024.0,6568186.0,14960752.0,21498564.0,12907046.0,8003017.5,8077966.0,5997364.0,22993054.0,15445992.0,9063505.0
O43759,8626008.0,8827481.0,13972497.0,29384718.0,26889084.0,9583144.0,13534509.0,17206224.0,28805284.0,25996188.0,10934106.0,16447705.0,20594076.0,26674200.0,20525906.0,13769714.0,18295852.0,19205686.0,16707560.0,29977978.0,10310887.0,21013032.0,21954224.0,16957698.0,17580770.0,10985608.0,9629566.0,24723042.0,19966152.0,29376172.0
O43760,31345996.0,33009242.0,59390460.0,103868160.0,96758032.0,33127224.0,46603440.0,60407976.0,89539504.0,80789832.0,39136516.0,50430180.0,77462280.0,87638432.0,59127960.0,44033172.0,54593252.0,59276776.0,63834568.0,106960928.0,33381086.0,59744144.0,69676376.0,65063280.0,75392256.0,37857748.0,29355078.0,81199896.0,78352336.0,103572824.0
O43765,11202780.0,5278868.5,5488527.0,8319042.5,4041617.25,12660332.0,7292148.0,5151486.0,8197535.0,5296993.0,18574938.0,10201372.0,4946325.0,6338466.5,4184972.0,12022883.0,11751334.0,3806424.5,4898722.5,6069513.0,11509045.0,12158781.0,5053894.0,5298772.0,5637462.5,14073516.0,5714583.5,5743508.0,5788884.0,6247350.0
O43766,3746178.5,2038977.25,,,,3998123.75,3061331.75,274590.7813,,,5864763.0,3658106.75,,,,4257100.0,4183915.0,,,,3982626.75,4660274.5,,,,4756530.0,2077440.875,,,
O43768,24057420.0,8219934.0,7396898.0,19409880.0,12445788.0,29294524.0,12617641.0,6898242.5,14114790.0,18700924.0,39278360.0,14003172.0,12531055.0,20208160.0,15673400.0,28439162.0,12516475.0,8770097.0,15283411.0,13613784.0,18131824.0,14887734.0,9831899.0,12923663.0,16632690.0,28664480.0,9009333.0,7816456.5,11283452.0,16400074.0
O43772,24634020.0,13199986.0,1815428.0,,,21781878.0,20112896.0,2496373.5,1081806.25,,28207948.0,23386976.0,1938112.5,,,32160884.0,23899036.0,1823816.5,,,24358320.0,27538164.0,770834.0,,,30525820.0,12699496.0,,,
O43776,19617098.0,8518655.0,7693947.5,11282127.0,17565598.0,24142500.0,12153728.0,8112841.5,12685104.0,19721028.0,32871368.0,14290599.0,10733143.0,13225083.0,14058625.0,24800852.0,13916618.0,7557535.0,10653359.0,20586932.0,18606808.0,16111559.0,9930254.0,9505545.0,13787449.0,23263198.0,8516138.0,9652868.0,13247387.0,16411210.0
O43805,5591218.5,3188263.75,2581078.75,5549526.5,4057036.5,7484289.5,4026120.5,2262455.0,4144197.0,4646809.0,7520242.0,4825419.5,2295196.25,4779862.5,4175565.0,7682918.0,3064792.0,1947997.875,4440959.5,2988044.0,5851810.0,3783420.5,2498897.75,3359491.5,5315293.5,6267168.0,3179748.75,1837351.75,4350623.5,3648996.0
O43808,2939951.0,4751143.5,3044903.75,1611421.875,,2841922.0,7141945.0,5542446.0,2063753.25,,2809301.5,7581047.0,6559884.5,1219769.25,,1973347.625,7009277.0,4807353.0,833881.6875,,2598128.0,7896568.5,3752788.0,892926.4375,,2671437.5,3824189.5,6405143.0,849461.5625,
O43809,9877768.0,9039626.0,20036878.0,61700508.0,86441024.0,8915705.0,10649386.0,18561612.0,59262452.0,89955408.0,13931267.0,13416406.0,21354288.0,47335988.0,52987156.0,10293640.0,15355276.0,16789372.0,35451272.0,105824368.0,7776256.0,16922708.0,17589382.0,39703804.0,74876216.0,12040068.0,8868609.0,25426556.0,50851808.0,116761680.0
O43813,8545896.0,3192513.5,4183176.25,6195738.0,5265762.0,10302467.0,4936080.0,3731663.5,5420775.5,6220014.0,14034169.0,5681127.0,4819203.0,5206186.0,4548017.5,9253004.0,4863256.0,2851755.25,4613809.5,5544616.5,6839144.0,6277129.5,4601028.5,4488216.0,5923467.0,9451346.0,3682393.0,4577103.5,5786220.0,6492728.0
O43815,7066253.5,6625981.0,13212543.0,28903490.0,11454314.0,7409579.0,10484384.0,14039311.0,26264890.0,9697312.0,7148863.5,11181466.0,16132698.0,25578972.0,18245598.0,6368142.5,10381269.0,8372091.0,19387112.0,7490840.0,8291306.0,13553385.0,14192928.0,20509790.0,20574394.0,7537426.5,8396758.0,19022688.0,23807238.0,23871164.0
O43818,2816883.5,13959668.0,6164720.5,8962376.0,14325299.0,24790984.0,3308277.0,5369325.0,8775760.0,12481852.0,26374488.0,4593337.0,6249101.0,9983177.0,11282376.0,3927713.0,26645300.0,4902229.0,7026651.5,15559855.0,3127195.0,27003930.0,5857113.5,8402131.0,13023498.0,4022368.5,2525292.5,6399859.5,9502571.0,14295896.0
O43819,33643196.0,18296644.0,3481781.75,,,33611196.0,28366134.0,3055879.5,778689.625,,44229436.0,32993806.0,3201545.5,,,46735600.0,36225424.0,2140930.5,,,32527452.0,40999836.0,711420.8125,,,42229504.0,18495762.0,859495.8125,,
O43820,1247451.25,4345630.0,3878009.5,3093852.5,,1060520.375,2531667.25,4263715.5,3273559.5,,1442262.0,5438096.5,4865552.0,3146795.5,,1864934.0,2641405.5,6049458.0,2106807.25,,726776.0,3725680.5,4804004.5,1231470.125,,1432395.25,3344176.0,4628076.0,,
O43822,785933.5625,394303.5625,696734.3125,1276771.5,1365741.625,818350.8125,595144.625,568408.1875,823167.0,1186704.0,1076842.875,824537.125,613653.5625,725459.3125,902250.1875,1027370.625,730219.0625,475159.7188,,1276265.125,684485.9375,822423.625,661696.6875,854745.1875,1653834.75,1035173.5,378056.125,664023.0,821235.5,1506466.0
O43823,2657377.75,2438502.25,3919156.0,9688222.0,9446538.0,2050797.25,3170052.5,3540582.75,10411861.0,11062869.0,3179655.25,3049111.75,3613447.0,5975362.5,5144353.5,2833323.5,4993792.0,3912831.75,4151749.5,13736937.0,2181529.5,5498886.5,3732060.75,5807764.5,8412061.0,2710474.0,1861758.25,6369997.5,9498775.0,15850956.0
O43824,6296086.5,4660209.5,2279875.0,,,6292352.0,6218183.0,1947476.25,,,8176028.0,7750643.0,860692.75,,,8167799.5,7052700.5,506486.9375,,,6570958.0,8037458.5,,,,8218358.5,4541616.5,,,
O43826,3500166.0,5355065.5,9748249.0,3039104.75,771981.875,14201684.0,9123026.0,7297570.0,4323011.0,,3720995.5,8612525.0,10373540.0,2962400.25,,3286186.0,9616608.0,8729262.0,1981212.25,906584.5,3044835.0,10178723.0,10451506.0,2191420.25,,2642437.5,6069502.0,12191734.0,19435172.0,1371283.625
O43829,223200.125,151657.4688,259955.0938,597208.25,745994.8125,225764.7188,213461.4063,288412.8125,597446.5,700495.9375,270628.1563,322999.3125,306616.8125,494422.5938,430295.5,,263203.0313,191812.0,455593.9375,702535.4375,,,304382.9063,481809.4063,611973.75,,,368663.3125,441749.9063,662402.25
O43837,30991828.0,16276310.0,3276672.0,3257456.75,,28949268.0,25988706.0,3561485.75,859631.25,,41028664.0,31261828.0,3041702.5,,,34212896.0,39119624.0,2303514.0,,,30338088.0,40059128.0,1409210.25,,,39555676.0,18723074.0,2048246.25,,
O43847,18977200.0,6869360.0,6761260.0,11673414.0,9856096.0,24786060.0,9124467.0,6702622.5,10200876.0,12029930.0,26721896.0,12768526.0,9338609.0,12773927.0,12727494.0,21282838.0,10977522.0,5524576.0,8747361.0,11037919.0,17597904.0,14026372.0,9627348.0,22687746.0,35049584.0,24474880.0,7579327.0,6678036.5,31473572.0,12575794.0
O43852,81875312.0,145178304.0,236580352.0,99526072.0,16585625.0,92484088.0,184163904.0,238188928.0,125419368.0,34451376.0,90152328.0,209544928.0,239009808.0,96860256.0,15533438.0,110737360.0,240654736.0,195999616.0,64216100.0,37392016.0,91401736.0,248347088.0,214402176.0,65147768.0,17824262.0,93238152.0,117196040.0,235955616.0,71084216.0,36230044.0
O43861,4139261.0,3814219.0,8503302.0,12249715.0,5397102.0,4216594.0,5137350.0,7107120.0,10989000.0,4477456.5,4915240.5,5921990.5,7750080.0,11159438.0,4303139.5,4568890.0,6847179.0,6670778.5,8279407.5,5772688.0,3915176.0,7095480.0,8107652.0,9743314.0,5955387.0,3990240.75,3602279.5,9244970.0,8473894.0,6987079.5
O43865,3733637.0,2203210.25,2252452.5,2773460.5,1965614.75,4131160.0,3276021.75,2751066.5,1978885.0,1275430.625,5453109.0,3668041.25,2549911.25,2001809.375,2000044.0,4135275.5,4584837.0,2071208.125,1501983.875,1060007.125,3624956.0,6754157.0,2289722.0,2077501.875,3045818.0,4484693.5,2687798.5,2545705.5,1752164.25,1241324.75
O43896,504835.7188,248284.0469,1955868.75,2416582.5,9317253.0,504192.5625,450024.1563,775999.125,18571300.0,6474347.0,201086.6563,588355.625,971139.25,12984158.0,6525987.0,,,526181.6875,1426050.75,4022825.75,569111.125,641867.1875,1515305.125,1736593.5,7926129.5,403588.6563,561219.0,906665.75,12572076.0,9581605.0
O43900,845762.0,,,,,,,,,,,,,,,,,,,,853328.3125,,,,,,,,,
O43909,821723.9375,671971.0,1241396.25,1313860.0,,1092917.875,811485.875,807371.625,1360940.75,1365976.375,1016670.938,1189452.25,1366417.5,1157535.125,,1391757.75,1459088.0,749817.375,689241.1875,,1354732.5,2201463.25,847642.25,727879.75,,1472975.5,635228.875,1006822.0,845534.3125,
O43913,726114.25,446227.6875,454544.125,1046722.813,1730278.75,699558.375,667895.0625,599681.3125,939308.25,1474056.75,1116476.375,872018.25,758553.0,1281901.25,981662.4375,792712.75,970350.625,682656.0625,1014481.938,1933827.375,775794.875,870279.0,462631.1563,780283.25,1347870.75,1097236.5,492044.9375,772674.75,868991.125,1789210.5
O43914,9845473.0,8869499.0,15075769.0,10396703.0,2265342.5,10393343.0,10925688.0,13617570.0,10345130.0,1845850.375,12766908.0,13358198.0,14961441.0,8683216.0,1808029.5,12664266.0,14760824.0,10359162.0,5130419.0,2383895.5,10691275.0,16230999.0,10591335.0,7693879.0,3123752.75,11556739.0,7411642.5,14566224.0,6419252.0,3187706.0
O43920,33267752.0,20532084.0,5152364.5,,,31021612.0,31408376.0,5798662.0,1030753.125,,35780544.0,31642408.0,2692613.25,,,39004368.0,37583528.0,5144157.5,,,37573972.0,42738608.0,699721.75,,,39339068.0,17271272.0,,,436293.6875
O43924,3134604.5,1818594.625,1230256.5,2859852.5,1793047.875,3524169.0,1891652.625,5183762.0,3538028.0,2198570.25,4493323.5,3207226.25,5122526.5,2907000.0,1420806.375,3453682.25,4718511.0,3661731.75,1899428.5,2162384.25,2964028.5,4469387.5,1644112.625,1970761.875,2182931.0,3621785.5,2302365.75,4903928.5,1757626.25,2174953.5
O43929,725179.75,323749.1563,470134.9375,1408894.125,1697442.875,722707.3125,394097.1875,377226.375,1244800.5,1496689.0,820868.0625,531614.0,1188449.75,1221606.5,1308759.125,674048.5,593648.8125,335832.625,903844.4375,2331130.25,451318.2188,411387.6563,452595.125,925212.0,2071468.875,866724.6875,384427.0,557625.0625,1119642.0,2126550.5
O43933,3057400.75,4197527.5,7861380.0,2425007.75,,3590331.5,6256999.0,6115547.5,2734853.5,,3928372.0,6696941.0,6345374.5,1986833.0,,4530752.0,6737267.0,5180344.0,1326519.625,,3729279.0,7629394.0,5795800.0,1731896.875,,3644121.25,4065499.0,6459186.0,1576432.75,
O60216,2240092.25,2440029.25,6409089.5,12054164.0,12908326.0,2398575.25,2917856.5,6514364.0,12220272.0,10104418.0,4729162.0,3681928.75,5126551.0,13045632.0,9168837.0,3990371.75,4120572.0,4092700.5,8063875.0,13958796.0,2171493.0,4206006.0,4845527.5,10065146.0,10059929.0,3569928.75,2229155.0,6479636.5,10271371.0,13082557.0
O60220,59692496.0,35589300.0,7912675.5,3406629.5,,60829808.0,46942632.0,6410444.0,2897998.75,1875539.0,70933800.0,60868200.0,6074718.0,,631164.875,77401416.0,61517784.0,5074210.0,639520.625,,58227760.0,73394136.0,2339694.0,,,71339640.0,32423158.0,2857142.75,1358763.125,
O60231,1144670.625,606197.375,2096512.5,3544992.5,3698154.25,985865.375,897329.375,2822634.25,3128772.0,3925274.5,1609970.875,1165111.625,1575314.75,3305829.0,3091049.5,1111783.625,661154.875,1182262.125,2603336.0,4215031.0,1196598.0,1255964.625,1584247.5,2219575.25,3004437.0,1504040.625,990353.1875,2697730.5,3476544.25,4362049.5
O60232,12161232.0,4013816.0,3928385.25,6771955.0,7088351.0,14335658.0,6295673.5,3452058.75,6563724.5,7303668.5,16630045.0,8150971.5,4339861.0,5245018.0,5719134.0,15018643.0,7933604.5,3537239.0,3896133.5,10135761.0,11330619.0,8559910.0,4055377.75,5038903.5,10638384.0,14018395.0,4642044.0,4294574.0,4453455.5,9540210.0
O60234,20779604.0,9310813.0,12202100.0,24713302.0,23444564.0,26102038.0,14143492.0,11515910.0,21269052.0,25711094.0,34115704.0,15924706.0,15127575.0,19821188.0,19075000.0,28543038.0,14943306.0,9653818.0,14567630.0,25704672.0,20698534.0,17833022.0,11455155.0,17558692.0,25991032.0,25115082.0,9912839.0,13399146.0,17488624.0,27945720.0
O60237,799487.1875,164660.5938,,1956129.0,,863187.8125,373227.4375,,,,1037934.5,381294.4063,,1801526.75,1785648.0,998780.9375,305571.0,,1252759.125,,814404.875,507575.8438,,,,964463.0625,,,,293671.0938
